Unnamed: 0,dataset,n_records,n_subjects,n_tasks,nchans_set,sampling_freqs,duration_hours_total,size,size_bytes,source,DatasetID,Type Subject,modality of exp,type of exp,record_modality,dataset_title,license,doi,nemar_citation_count
576,nm000112,123,123,1,32,1000*,155.28158666666664,31.41 GB,33722262448,nemar,nm000112,Healthy,Visual,Affect,eeg,FACED - Finer-grained Affective Computing EEG Dataset,CC-BY-4.0,10.82901/nemar.nm000112,
577,nm000113,45,15,1,64,256,5.175732421875,585.21 MB,613632602,nemar,nm000113,Healthy,Unknown,Motor,eeg,"2020 BCI competition, track 3",CC-BY-4.0,10.82901/nemar.nm000113,
578,nm000114,181,64,3,22*,256,20.55563693576389,812.75 MB,852232697,nemar,nm000114,Depression,Resting State,Clinical/Intervention,eeg,MDD Patients and Healthy Controls EEG Data,CC-BY-4.0,10.82901/nemar.nm000114,
579,nm000115,24,4,1,14,250,6.268284444444444,152.06 MB,159443901,nemar,nm000115,Healthy,Visual,Motor,eeg,Zhou2016,CC-BY-4.0,10.82901/nemar.nm000115,
580,nm000118,9,9,1,8,256,2.133974609375,65.37 MB,68545404,nemar,nm000118,Healthy,Visual,Perception,eeg,Nakanishi2015 – SSVEP Nakanishi 2015 dataset,Unknown,,
581,nm000119,47,11,1,256,250,6.22372,5.36 GB,5751425358,nemar,nm000119,Healthy,Visual,Perception,eeg,Oikonomou2016 – SSVEP MAMEM 1 dataset,ODC-By-1.0,,
582,nm000120,55,11,1,256,250,5.1091766666666665,4.4 GB,4726025611,nemar,nm000120,Healthy,Visual,Attention,eeg,Oikonomou2016 – SSVEP MAMEM 2 dataset,ODC-By-1.0,,
583,nm000121,110,11,1,14,128,4.597261284722222,120.22 MB,126061931,nemar,nm000121,Healthy,Visual,Perception,eeg,Oikonomou2016 – SSVEP MAMEM 3 dataset,ODC-By-1.0,,
584,nm000122,12,12,1,32,512,3.2708430989583333,741.88 MB,777922244,nemar,nm000122,Healthy,Visual,Perception,eeg,Chen2017 – Single-flicker online SSVEP BCI dataset,CC BY 4.0,,
585,nm000123,30,12,1,8,256,2.589654947916667,78.2 MB,82000354,nemar,nm000123,Healthy,Visual,Perception,eeg,Kalunga2016 – SSVEP Exo dataset,CC-BY-4.0,,
586,nm000124,48,24,1,64,1000,19.839986666666668,17.04 GB,18297663024,nemar,nm000124,Healthy,Visual,Perception,eeg,Han2024 – SSVEP fatigue dataset with two frequency paradigms,CC BY 4.0,,
587,nm000125,85,23,1,73*,100,13.33595,1.31 GB,1407989189,nemar,nm000125,Healthy,Visual,Perception,eeg,Lee2021 – SSVEP paradigm of the Mobile BCI dataset,CC BY 4.0,,
588,nm000126,34,34,1,64,250,14.506628888888889,3.12 GB,3351783823,nemar,nm000126,Healthy,Visual,Perception,eeg,Wang2016 – SSVEP Wang 2016 dataset,CC-BY-4.0,,
589,nm000127,240,40,1,31,1024,18.927018229166663,8.07 GB,8668702772,nemar,nm000127,Healthy,Visual,Perception,eeg,Kim2025 – 40-class beta-range SSVEP speller dataset,CC BY 4.0,,
590,nm000128,59,59,1,8,250,14.159934444444444,397.11 MB,416400314,nemar,nm000128,Healthy,Visual,Perception,eeg,Dong2023 – 59-subject 40-class SSVEP dataset,CC BY-NC 4.0,,
591,nm000129,70,70,1,64,250,13.022144444444445,2.81 GB,3012862406,nemar,nm000129,Healthy,Visual,Perception,eeg,Liu2020 – BETA SSVEP benchmark dataset,Non-commercial research use,,
592,nm000130,700,100,1,64,1000,20.17517222222222,17.37 GB,18646340197,nemar,nm000130,Healthy,Visual,Perception,eeg,Liu2022 – eldBETA SSVEP benchmark dataset for elderly population,CC BY 4.0,,
593,nm000131,22,8,1,31,1000,6.1615825,2.57 GB,2757289649,nemar,nm000131,Healthy,Visual,Attention,eeg,Wang2021 – Combined SSVEP dataset with single stimulus location for two inputs,CC BY 4.0,,
594,nm000132,240,40,6,33,1024,37.74583333333333,17.52 GB,18809442511,nemar,nm000132,Healthy,Visual,Other,eeg,ERP CORE,CC-BY-4.0,10.82901/nemar.nm000132,
595,nm000133,13,8,1,64,512,,7.59 GB,8146888991,nemar,nm000133,Healthy,Visual,Perception,eeg,Alljoined1,CC-BY-NC-ND-4.0,10.82901/nemar.nm000133,
596,nm000134,1525,20,1,32,256,129.4950119357639,8.2 GB,8802143012,nemar,nm000134,Healthy,Visual,Perception,eeg,Alljoined-1.6M,CC-BY-NC-ND-4.0,10.82901/nemar.nm000134,
597,nm000135,5,1,1,3,250,2.8521533333333333,22.58 MB,23679375,nemar,nm000135,Healthy,Visual,Motor,eeg,BNCI 2014-004 Motor Imagery dataset,CC-BY-ND-4.0,,
598,nm000136,63,31,1,65,1000,11.223038055555556,7.35 GB,7887167781,nemar,nm000136,Healthy,Visual,Attention,eeg,GuttmannFlury2025-P300,CC0,doi:10.1038/s41597-025-04861-9,
599,nm000137,17,7,1,19,200,15.696565277777776,623.42 MB,653703701,nemar,nm000137,Healthy,Visual,Motor,eeg,"Classical motor imagery dataset with left hand, right hand, and rest",CC-BY-4.0,,
600,nm000138,8,8,1,16,512,1.1037152777777777,99.71 MB,104556459,nemar,nm000138,Healthy,Visual,Motor,eeg,Alex Motor Imagery dataset,CC-BY-SA-4.0,,
601,nm000139,108,9,1,22,250,11.60808,672.78 MB,705462224,nemar,nm000139,Healthy,Multisensory,Motor,eeg,BNCI 2014-001 Motor Imagery dataset,CC-BY-ND-4.0,,
602,nm000140,28,12,1,13,512,16.68931640625,1.13 GB,1212919293,nemar,nm000140,Healthy,Visual,Motor,eeg,BNCI 2015-001 Motor Imagery dataset,CC-BY-NC-ND-4.0,,
603,nm000141,14,14,1,19,1024,2.8049180772569446,571.66 MB,599428856,nemar,nm000141,Healthy,Visual,Motor,eeg,Motor execution dataset from Wairagkar et al 2018,CC-BY-4.0,,
604,nm000142,13,6,1,122,1000,4.0056075,4.93 GB,5290402739,nemar,nm000142,Healthy,Visual,Motor,eeg,Ear-EEG motor execution dataset from Wu et al 2020,CC-BY-4.0,,
605,nm000143,5,5,1,118,100,3.9763027777777777,492.73 MB,516668416,nemar,nm000143,Healthy,Visual,Motor,eeg,BNCI2003_IVa Motor Imagery dataset,CC-BY-4.0,,
606,nm000144,18,9,1,30,256,13.750518663194445,1.08 GB,1157280768,nemar,nm000144,Other,Visual,Motor,eeg,BNCI 2015-004 Mental tasks dataset,CC-BY-NC-ND-4.0,,
607,nm000145,10,10,1,128,500,8.404805555555555,5.42 GB,5824656181,nemar,nm000145,Healthy,Visual,Motor,eeg,Munich Motor Imagery dataset,CC-BY-4.0,,
608,nm000146,10,10,1,60,200,13.080541666666663,1.6 GB,1720642221,nemar,nm000146,Healthy,Visual,Motor,eeg,Motor Imagery dataset from Weibo et al 2014,CC0-1.0,,
609,nm000147,120,22,1,8,250,6.27819111111111,134.34 MB,140866957,nemar,nm000147,Healthy,Visual,Learning,eeg,RomaniBF2025ERP,CC-BY-4.0,doi:10.48550/arXiv.2510.10169,
610,nm000148,60,30,1,32,512,5.7026199001736115,975.27 MB,1022640656,nemar,nm000148,Healthy,Auditory,Motor,eeg,Motor imagery BCI dataset with pupillometry augmentation,CC0 1.0,,
611,nm000149,90,10,1,61,256,7.536291232638889,1.2 GB,1289632633,nemar,nm000149,Other,Visual,Motor,eeg,BNCI 2019-001 Motor Imagery dataset for Spinal Cord Injury patients,CC-BY-4.0,,
612,nm000150,0,0,0,[],[],,0B,0,nemar,nm000150,,,,eeg,Liu2025 - NEMAR Dataset,,,
613,nm000151,46,12,1,32,1000,9.901242777777778,3.2 GB,3435333443,nemar,nm000151,Healthy,Visual,Motor,eeg,Motor imagery dataset for three imaginary states of the same upper extremity,CC0-1.0,,
614,nm000152,180,12,1,17,1000,9.24525,1.61 GB,1727304819,nemar,nm000152,Healthy,Visual,Motor,eeg,Upper-limb elbow-centered motor imagery dataset (10 classes),CC BY 4.0,,
615,nm000156,98,37,1,32,256,31.22144314236111,2.59 GB,2783523616,nemar,nm000156,Other,Visual,Clinical/Intervention,eeg,Hybrid EEG-fNIRS MI dataset for ICH from Shi et al 2025,CC-BY-NC-ND-4.0,,
616,nm000158,50,50,1,29,500,4.444416666666666,673.65 MB,706376579,nemar,nm000158,Other,Multisensory,Motor,eeg,Dataset [1]_ from the study on motor imagery [2]_,CC-BY-4.0,,
617,nm000160,141,18,1,62,1000,32.48256083333333,20.3 GB,21794537131,nemar,nm000160,Healthy,Visual,Motor,eeg,Multi-joint upper-limb MI dataset from Yi et al. 2025,CC-BY-NC-ND-4.0,,
618,nm000161,40,20,1,60,500,33.61688888888889,10.17 GB,10921586386,nemar,nm000161,Healthy,Visual,Motor,eeg,BNCI 2024-001 Handwritten Character Classification dataset,CC-BY-4.0,,
619,nm000162,20,20,1,67,500,44.44853333333333,15.02 GB,16132682212,nemar,nm000162,Healthy,Visual,Motor,eeg,BNCI 2025-001 Motor Kinematics Reaching dataset,CC-BY-4.0,,
620,nm000163,12,12,1,32,500,0.878318888888889,160.11 MB,167892325,nemar,nm000163,Healthy,Visual,Attention,eeg,c-VEP and Burst-VEP dataset from Castillos et al. (2023),CC-BY-4.0,,
621,nm000167,375,25,1,64*,1000,35.204795833333336,22.44 GB,24091695012,nemar,nm000167,Healthy,Visual,Motor,eeg,Motor imagery dataset from Ma et al. 2020,CC-BY-4.0,,
622,nm000168,120,6,1,64,512,6.0910460069444445,2.03 GB,2176366718,nemar,nm000168,Healthy,Visual,Attention,eeg,BNCI 2015-013 Error-Related Potentials dataset,CC-BY-NC-ND-4.0,,
623,nm000169,8,8,1,8,256,3.018255208333333,75.94 MB,79628492,nemar,nm000169,Other,Visual,Attention,eeg,BNCI 2014-008 P300 dataset (ALS patients),CC-BY-NC-ND-4.0,,
624,nm000170,90,10,1,60,200,28.178534722222224,3.42 GB,3669211627,nemar,nm000170,Other,Visual,Motor,eeg,BNCI 2025-002 Continuous 2D Trajectory Decoding dataset,CC-BY-4.0,,
625,nm000171,112,14,1,15,512,6.865494791666666,554.26 MB,581180985,nemar,nm000171,Healthy,Visual,Motor,eeg,BNCI 2014-002 Motor Imagery dataset,CC-BY-ND-4.0,,
626,nm000172,28,14,1,128,500,28.695817777777776,18.49 GB,19854097472,nemar,nm000172,Healthy,Visual,Motor,eeg,High-gamma dataset described in Schirrmeister et al. 2017,CC-BY-4.0,,
627,nm000173,300,15,1,61,512,27.10289279513889,8.54 GB,9172718452,nemar,nm000173,Healthy,Visual,Motor,eeg,Motor Imagery ataset from Ofner et al 2017,CC-BY-4.0,,
628,nm000176,128,5,1,16,256,3.5955902777777777,168.26 MB,176435450,nemar,nm000176,Healthy,Visual,Perception,eeg,"BigP3BCI Study K — 9x8 adaptive/checkerboard, 2 sessions (5 healthy subjects)",CC-BY-4.0,,
629,nm000186,88,8,1,16,256,2.3882378472222223,104.68 MB,109762280,nemar,nm000186,Healthy,Visual,Attention,eeg,BigP3BCI Study E — 6x6 checkerboard (8 healthy subjects),CC-BY-4.0,,
630,nm000187,160,8,1,16,256,8.200868055555556,353.17 MB,370324207,nemar,nm000187,Other,Visual,Attention,eeg,BigP3BCI Study N — 9x8 dry/wet electrode comparison (8 ALS subjects),CC-BY-4.0,,
631,nm000188,30,10,1,16,256,1.6335611979166669,70.9 MB,74344053,nemar,nm000188,Healthy,Visual,Attention,eeg,BNCI 2014-009 P300 dataset,CC-BY-NC-ND-4.0,,
632,nm000189,20,10,1,8,256,0.9342003038194444,21.78 MB,22835171,nemar,nm000189,Healthy,Auditory,Attention,eeg,BNCI 2015-003 P300 dataset,CC-BY-NC-ND-4.0,,
633,nm000190,20,10,1,63,250,13.575294444444443,2.16 GB,2321810370,nemar,nm000190,Healthy,Auditory,Attention,eeg,BNCI 2015-012 PASS2D P300 dataset,CC-BY-NC-ND-4.0,,
634,nm000191,270,10,1,16,256,12.812762586805556,551.9 MB,578709543,nemar,nm000191,Other,Visual,Attention,eeg,"BigP3BCI Study F — 6x6 multi-paradigm, 3 sessions (10 healthy subjects)",CC-BY-4.0,,
635,nm000192,11,11,1,64,200,33.94770694444444,4.38 GB,4703111928,nemar,nm000192,Healthy,Auditory,Attention,eeg,BNCI 2015-006 Music BCI dataset,CC-BY-NC-ND-4.0,,
636,nm000193,66,11,1,64,1000,5.797537222222223,3.74 GB,4016738870,nemar,nm000193,Healthy,Auditory,Attention,eeg,Class for Kojima2024A dataset management. P300 dataset,CC0-1.0,,
637,nm000194,24,12,1,63*,200,16.163227777777777,2.07 GB,2221728980,nemar,nm000194,Healthy,Visual,Attention,eeg,BNCI 2015-010 RSVP P300 dataset,CC-BY-NC-ND-4.0,,
638,nm000195,360,12,1,31,1000,15.3207975,4.81 GB,5168060358,nemar,nm000195,Healthy,Visual,Attention,eeg,Mixture of LLP and EM for a visual matrix speller (ERP) dataset from,CC-BY-4.0,,
639,nm000196,36,12,1,64,2048,2.6154667154947915,3.5 GB,3761971274,nemar,nm000196,Healthy,Visual,Attention,eeg,c-VEP dataset from Thielen et al. (2015),CC0-1.0,,
640,nm000197,420,21,1,16,256,11.218919270833334,491.58 MB,515454350,nemar,nm000197,Other,Visual,Attention,eeg,BigP3BCI Study M — 9x8 adaptive/checkerboard (21 ALS subjects),CC-BY-4.0,,
641,nm000198,26,13,1,63,250,19.37079333333333,3.08 GB,3308112084,nemar,nm000198,Healthy,Visual,Attention,eeg,BNCI 2015-008 Center Speller P300 dataset,CC-BY-NC-ND-4.0,,
642,nm000199,342,13,1,31,1000,16.410199166666665,5.15 GB,5528194680,nemar,nm000199,Healthy,Visual,Attention,eeg,Learning from label proportions for a visual matrix speller (ERP),CC-BY-4.0,,
643,nm000200,265,13,1,16,256,7.403184678819445,324.42 MB,340174595,nemar,nm000200,Healthy,Visual,Attention,eeg,BigP3BCI Study I — 9x8 checkerboard/performance-based (13 healthy subjects),CC-BY-4.0,,
644,nm000201,113,24,1,48*,500*,22.13410722222222,5.19 GB,5575356846,nemar,nm000201,Healthy,Visual,Attention,eeg,ERP paradigm of the Mobile BCI dataset,CC BY 4.0,,
645,nm000202,25,25,1,16,128,2.5100325520833335,55.38 MB,58069100,nemar,nm000202,Healthy,Visual,Attention,eeg,"P300 dataset BI2012 from a ""Brain Invaders"" experiment",CC-BY-4.0,,
646,nm000203,800,13,1,31,1000,8.911166666666666,2.83 GB,3040169946,nemar,nm000203,Healthy,Auditory,Attention,eeg,P300 dataset from initial spot study,CC-BY-SA-4.0,,
647,nm000204,420,14,1,31,500,1.95331,322.98 MB,338663856,nemar,nm000204,Healthy,Visual,Attention,eeg,"Bluetooth speaker experiment (14 subjects, 6 classes, 31 EEG ch)",CC-BY-4.0,,
648,nm000205,84,14,1,62,1000,8.461972777777778,5.3 GB,5686833347,nemar,nm000205,Healthy,Visual,Attention,eeg,RSVP collaborative BCI dataset from Zheng et al 2020,CC-BY-4.0,,
649,nm000206,30,15,1,61,500,3.9749833333333338,1.22 GB,1310961905,nemar,nm000206,Healthy,Visual,Attention,eeg,Neuroergonomic 2021 dataset,CC-BY-SA-4.0,,
650,nm000207,180,15,1,64,1000,21.62847222222222,13.95 GB,14976725618,nemar,nm000207,Healthy,Auditory,Attention,eeg,Class for Kojima2024B dataset management. P300 dataset,CC0-1.0,,
651,nm000208,434,14,1,31,500,3.671492222222222,609.62 MB,639234216,nemar,nm000208,Healthy,Visual,Attention,eeg,"Door lock control experiment (15 subjects, 4 classes, 31 EEG ch)",CC-BY-4.0,,
652,nm000209,150,25,1,64,1000,7.572991388888889,4.89 GB,5253102816,nemar,nm000209,Healthy,Visual,Motor,eeg,Motor imagery + spatial attention dataset from Forenzo & He 2023,CC-BY-4.0,,
653,nm000210,210,15,1,8,250,187.43532222222225,3.81 GB,4090796514,nemar,nm000210,Development,Visual,Clinical/Intervention,eeg,BCIAUT-P300 dataset for autism from Simoes et al 2020,CC-BY-4.0,,
654,nm000211,240,15,1,57,1000,15.022525,8.66 GB,9300616154,nemar,nm000211,Healthy,Visual,Attention,eeg,RSVP ERP dataset for authentication from Zhang et al 2025,CC-BY-NC-ND-4.0,,
655,nm000212,32,16,1,63,100,19.954505555555556,1.28 GB,1372915485,nemar,nm000212,Healthy,Visual,Attention,eeg,BNCI 2015-007 Motion VEP (mVEP) Speller dataset,CC-BY-NC-ND-4.0,,
656,nm000213,2300,30,1,31,500,8.477633333333333,1.41 GB,1517440605,nemar,nm000213,Healthy,Visual,Attention,eeg,"Television control experiment (30 subjects, 4 classes, 31 EEG ch)",CC-BY-4.0,,
657,nm000214,150,30,1,8,512,27.764727105034723,1.47 GB,1581376842,nemar,nm000214,Healthy,Visual,Perception,eeg,c-VEP dataset from Thielen et al. (2021),CC0-1.0,,
658,nm000215,38,38,1,32,512,2.362566189236111,401.82 MB,421335599,nemar,nm000215,Healthy,Visual,Attention,eeg,"P300 dataset BI2014b from a ""Brain Invaders"" experiment",CC-BY-4.0,,
659,nm000216,129,43,1,32,512,11.664148763020831,1.94 GB,2080775571,nemar,nm000216,Healthy,Visual,Perception,eeg,"P300 dataset BI2015a from a ""Brain Invaders"" experiment",CC-BY-4.0,,
660,nm000217,176,44,1,32,512,26.08000868055555,4.32 GB,4640673271,nemar,nm000217,Healthy,Visual,Attention,eeg,"P300 dataset BI2015b from a ""Brain Invaders"" experiment",CC-BY-4.0,,
661,nm000218,372,16,1,16,256,7.428207465277778,326.52 MB,342382842,nemar,nm000218,Healthy,Visual,Attention,eeg,BigP3BCI Study H — 9x8 checkerboard with gaze conditions (16 healthy subjects),CC-BY-4.0,,
662,nm000219,18,18,1,30,250,13.226646666666667,1023.57 MB,1073295300,nemar,nm000219,Healthy,Visual,Attention,eeg,BNCI 2020-002 Attention Shift (Covert Spatial Attention) dataset,CC-BY-4.0,,
663,nm000221,19,19,1,16,512,0.9618820529513888,81.68 MB,85647715,nemar,nm000221,Healthy,Resting State,Resting-state,eeg,Alphawaves dataset,CC-BY-4.0,,
664,nm000222,305,10,1,25,500,3.1864966666666668,415.26 MB,435428261,nemar,nm000222,Healthy,Visual,Attention,eeg,"Air conditioner control experiment (10 subjects, 4 classes, 25 EEG ch)",CC-BY-4.0,,
665,nm000223,465,15,1,31,500,3.895852777777778,632.42 MB,663135528,nemar,nm000223,Healthy,Visual,Attention,eeg,"Electric light control experiment (15 subjects, 4 classes, 31 EEG ch)",CC-BY-4.0,,
666,nm000227,63,31,1,66,1000,7.093593611111111,4.71 GB,5059348126,nemar,nm000227,Healthy,Visual,Motor,eeg,Eye-BCI Motor Execution dataset from Guttmann-Flury et al 2025,CC0,,
667,nm000230,118,30,1,30,500,38.07771222222222,5.75 GB,6175868677,nemar,nm000230,Other,Visual,Motor,eeg,Lower-limb MI dataset for knee pain patients from Zuo et al. 2025,CC-BY-4.0,,
668,nm000231,192,8,1,32,2048,2.9408072916666668,1.94 GB,2086585448,nemar,nm000231,Other,Visual,Attention,eeg,P300 dataset from Hoffmann et al 2008,Unknown,,
669,nm000234,42,21,1,60,250,30.17912,4.58 GB,4917025135,nemar,nm000234,Healthy,Auditory,Attention,eeg,BNCI 2015-009 AMUSE (Auditory Multi-class Spatial ERP) dataset,CC-BY-NC-ND-4.0,,
670,nm000235,63,31,1,66,1000,6.996371388888889,4.65 GB,4990038162,nemar,nm000235,Healthy,Visual,Motor,eeg,Eye-BCI multimodal MI/ME dataset from Guttmann-Flury et al 2025,CC0,,
671,nm000236,2520,21,1,16,512,4.099188368055556,373.29 MB,391425304,nemar,nm000236,Healthy,Visual,Attention,eeg,Dataset of an EEG-based BCI experiment in Virtual Reality using P300,CC-BY-4.0,,
672,nm000237,833,20,1,41*,500,90.07259277777776,15.96 GB,17139583837,nemar,nm000237,Healthy,Visual,Motor,eeg,7-day motor imagery BCI EEG dataset from Zhou et al 2021,CC-BY-4.0,,
673,nm000239,640,16,1,16,256*,15.095158796296298,783.04 MB,821074196,nemar,nm000239,Healthy,Visual,Perception,eeg,P-ary m-sequence-based c-VEP dataset from Martínez-Cagigal et al. (2023),CC-BY-NC-SA-4.0,,
674,nm000240,383,16,1,16,256,13.408473307291668,637.74 MB,668714201,nemar,nm000240,Healthy,Visual,Perception,eeg,Checkerboard m-sequence-based c-VEP dataset from,CC-BY-NC-SA-4.0,,
675,nm000242,125,22,1,32,1000,98.47829861111111,31.71 GB,34047544657,nemar,nm000242,Healthy,Visual,Other,eeg,Visual imagery EEG dataset from Gao et al 2026,CC-BY-NC-ND-4.0,,
676,nm000243,15,15,1,59,200,33.74497916666667,4.01 GB,4305271416,nemar,nm000243,Healthy,Visual,Motor,eeg,BNCI 2016-002 Emergency Braking during Simulated Driving dataset,CC-BY-NC-ND-4.0,,
677,nm000244,64,64,1,16,512,12.4046875,1.03 GB,1106792754,nemar,nm000244,Healthy,Visual,Attention,eeg,"P300 dataset BI2014a from a ""Brain Invaders"" experiment",CC-BY-4.0,,
678,nm000245,52,52,1,64,512,20.45552734375,6.75 GB,7243985570,nemar,nm000245,Healthy,Visual,Motor,eeg,Motor Imagery dataset from Cho et al 2017,CC-BY-4.0,,
679,nm000246,153,51,1,59,1000,98.42606861111108,58.43 GB,62733839084,nemar,nm000246,Healthy,Visual,Motor,eeg,Multi-day MI-BCI dataset (WBCIC-SHU) from Yang et al 2025,CC-BY-4.0,,
680,nm000247,120,10,1,32,256,5.566534792017462,477.91 MB,501121502,nemar,nm000247,Healthy,Visual,Attention,eeg,BigP3BCI Study S1 — 9x8 face/house paradigm (10 healthy subjects),CC-BY-4.0,,
681,nm000248,330,11,1,16,256,18.057970677922476,780.55 MB,818465206,nemar,nm000248,Other,Visual,Attention,eeg,BigP3BCI Study L — 6x6 multi-paradigm (11 ALS subjects),CC-BY-4.0,,
682,nm000249,13,13,1,64,256,16.191097005208334,2.98 GB,3203178899,nemar,nm000249,Healthy,Visual,Attention,eeg,BNCI 2022-001 EEG Correlates of Difficulty Level dataset,CC-BY-4.0,,
683,nm000250,520,87,1,27,512,63.4652734375,8.84 GB,9489882869,nemar,nm000250,Healthy,Visual,Motor,eeg,Class for Dreyer2023 dataset management. MI dataset,CC-BY-4.0,,
684,nm000259,60,10,1,32,256,3.3766015625,290.23 MB,304324391,nemar,nm000259,Healthy,Visual,Attention,eeg,Speier2017,CC0,doi:10.1371/journal.pone.0175382,
685,nm000260,46,23,1,17,128,7.122400173611111,164.78 MB,172784440,nemar,nm000260,Healthy,Visual,Attention,eeg,BrainInvaders2012,CC-BY-4.0,doi:10.5281/zenodo.2649006,
686,nm000264,292,24,1,16,512,20.632897135416663,1.72 GB,1842015606,nemar,nm000264,Healthy,Visual,Attention,eeg,BrainInvaders2013a,CC-BY-1.0,doi:10.5281/zenodo.1494163,
687,nm000265,126,31,1,65,1000,14.089965,9.22 GB,9896626772,nemar,nm000265,Healthy,Visual,Motor,eeg,GuttmannFlury2025-MI,CC0,doi:10.1038/s41597-025-04861-9,
688,nm000266,1060,13,1,37,1000,9.793594444444444,3.67 GB,3945575147,nemar,nm000266,Healthy,Auditory,Attention,eeg,Sosulski2019,CC-BY-SA-4.0,doi:10.48550/arXiv.2109.06011,
689,nm000267,174,29,1,32,200,29.03336944444445,1.88 GB,2014295369,nemar,nm000267,Healthy,Visual,Motor,eeg,Shin2017A,GPL-3.0,doi:10.1109/TNSRE.2016.2628057,
690,nm000268,174,29,1,32,200,29.03336944444445,1.88 GB,2014258770,nemar,nm000268,Healthy,Visual,Memory,eeg,Shin2017B,GPL-3.0,doi:10.1109/TNSRE.2016.2628057,
691,nm000270,797,27,3,[],[],8.997747222222221,0B,0,nemar,nm000270,Unknown,Unknown,Motor,eeg,liu2025 - NEMAR Dataset,,,
692,nm000271,1245,28,3,[],[],5.824969444444444,0B,0,nemar,nm000271,,Visual,Motor,eeg,chang2025 - NEMAR Dataset,,,
693,nm000272,1022,22,3,[],[],6.2782,0B,0,nemar,nm000272,Unknown,Visual,Attention,eeg,romani-bf2025-erp - NEMAR Dataset,,,
694,nm000277,320,20,1,16,256,7.619930555555555,333.16 MB,349344096,nemar,nm000277,Healthy,Visual,Attention,eeg,Mainsah2025-G,CC-BY-4.0,doi:10.13026/0byy-ry86,
695,nm000301,307,17,1,32,256,8.574389105902778,738.07 MB,773918371,nemar,nm000301,Healthy,Visual,Attention,eeg,Mainsah2025-D,CC-BY-4.0,doi:10.13026/0byy-ry86,
696,nm000303,347,18,1,32,256,11.497953407383674,992.23 MB,1040423918,nemar,nm000303,Other,Visual,Perception,eeg,Mainsah2025-O,CC-BY-4.0,doi:10.13026/0byy-ry86,
697,nm000310,26,11,1,65,1000,3.1566594444444447,2.06 GB,2217198330,nemar,nm000310,Healthy,Visual,Perception,eeg,GuttmannFlury2025-SSVEP,CC0,doi:10.1038/s41597-025-04861-9,
698,nm000311,213,25,1,71,1000,124.0643847222222,88.63 GB,95161244204,nemar,nm000311,Healthy,Visual,Motor,eeg,Multimodal upper-limb MI/ME EEG (Jeong et al. 2020),CC0-1.0,10.82901/nemar.nm000311,
699,nm000313,288,24,1,32,256,13.359683500841909,1.12 GB,1202592690,nemar,nm000313,Healthy,Visual,Perception,eeg,Mainsah2025-S2,CC-BY-4.0,doi:10.13026/0byy-ry86,
700,nm000321,360,36,1,32,256,13.13960498457674,1.11 GB,1189232135,nemar,nm000321,Other,Visual,Clinical/Intervention,eeg,Mainsah2025-Q,CC-BY-4.0,doi:10.13026/0byy-ry86,
701,nm000323,216,54,1,66,1000,58.12466222222223,38.63 GB,41482270421,nemar,nm000323,Healthy,Visual,Attention,eeg,Lee2019-ERP,GPL-3.0,doi:10.1093/gigascience/giz002,
702,nm000326,341,19,1,32,256,14.678791922980263,1.23 GB,1321765161,nemar,nm000326,Healthy,Visual,Attention,eeg,Mainsah2025-C,CC-BY-4.0,doi:10.13026/0byy-ry86,
703,nm000329,112,16,1,63,1000,97.11163555555557,61.55 GB,66090669820,nemar,nm000329,Healthy,Auditory,Motor,eeg,Brandl2020,CC-BY-NC-ND-4.0,doi:10.3389/fnins.2020.566147,
704,nm000334,216,54,1,66,1000,81.16049555555556,53.89 GB,57866470237,nemar,nm000334,Healthy,Visual,Attention,eeg,Lee2019-SSVEP,GPL-3.0,doi:10.1093/gigascience/giz002,
705,nm000336,480,20,1,32,256,23.526139376380513,1.97 GB,2117757355,nemar,nm000336,Other,Visual,Attention,eeg,Mainsah2025-R,CC-BY-4.0,doi:10.13026/0byy-ry86,
706,nm000338,216,54,1,66,1000,91.54160666666668,60.79 GB,65269270841,nemar,nm000338,Healthy,Visual,Motor,eeg,Lee2019-MI,GPL-3.0,doi:10.1093/gigascience/giz002,
707,nm000339,598,62,1,60,1000,615.3526116666666,371.45 GB,398846614515,nemar,nm000339,Healthy,Visual,Learning,eeg,Stieger2021,CC-BY-NC-4.0,doi:10.1038/s41597-021-00883-1,
708,nm000340,502,20,1,16,256,9.916121961805556,433.61 MB,454670385,nemar,nm000340,Healthy,Visual,Attention,eeg,Mainsah2025-J,CC-BY-4.0,doi:10.13026/0byy-ry86,
709,nm000341,12,12,1,16,512,2.7361046006944445,231.3 MB,242533802,nemar,nm000341,Healthy,Auditory,Resting-state,eeg,Cattan2019-PHMD,CC-BY-4.0,doi:10.5281/zenodo.2617084,
710,nm000342,12,12,1,32,500,0.8488822222222221,145.31 MB,152372062,nemar,nm000342,Healthy,Visual,Attention,eeg,CastillosCVEP40,CC-BY-4.0,doi:10.1016/j.neuroimage.2023.120446,
711,nm000343,30,15,1,61,500,3.9749833333333338,1.22 GB,1310961731,nemar,nm000343,Healthy,Visual,Attention,eeg,Hinss2021,CC-BY-SA-4.0,doi:10.1038/s41597-022-01898-y,
712,nm000344,12,12,1,32,500,0.8772155555555554,150.05 MB,157338487,nemar,nm000344,Healthy,Visual,Attention,eeg,CastillosBurstVEP100,CC-BY-4.0,doi:10.1016/j.neuroimage.2023.120446,
